name;url;Company;Company_url;Posted_Time;Posted_Time_url;Alter_Name;Alter_Name_url;Vacancy_Place;Salary;Education_Degree;Vacancy_Time;Vacancy_Id;Skills__name;
;;;;;;;;;;;;119;programming;
;;;;;;;;;;;;119;proqramlaşdırma;
UNIOR Angular / .NET Developer;https://busy.az/vacancy/114445/unior-angular-net-developer;Ocaq Scoring;https://busy.az/vacancy/114445/unior-angular-net-developer;98 gün əvvəl;https://busy.az/vacancy/114445/unior-angular-net-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;11.12.2023;Razılaşma yolu ilə;Tam ştat (full time);120;TypeScript;
;;;;;;;;;;;;120;JavaScript;
;;;;;;;;;;;;120;front-end development;
;;;;;;;;;;;;120;software development;
;;;;;;;;;;;;120;programming;
;;;;;;;;;;;;120;proqramlaşdırma;
;;;;;;;;;;;;120;proqram təminatı;
;;;;;;;;;;;;120;программирование;
DevOps Mühəndis;https://busy.az/vacancy/114238/devops-muhendis;Iktex;https://busy.az/vacancy/114238/devops-muhendis;102 gün əvvəl;https://busy.az/vacancy/114238/devops-muhendis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);121;DevOps;
;;;;;;;;;;;;121;software development;
;;;;;;;;;;;;121;programming;
;;;;;;;;;;;;121;proqramlaşdırma;
;;;;;;;;;;;;121;proqram təminatı;
C# Proqramçı;https://busy.az/vacancy/114237/c-proqramci;Iktex;https://busy.az/vacancy/114237/c-proqramci;102 gün əvvəl;https://busy.az/vacancy/114237/c-proqramci;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);122;ASP.NET;
;;;;;;;;;;;;122;OOP;
;;;;;;;;;;;;122;C#;
;;;;;;;;;;;;122;software development;
;;;;;;;;;;;;122;proqramlaşdırma;
;;;;;;;;;;;;122;proqram təminatı;
;;;;;;;;;;;;122;programming;
Front-End React Developer (Middle);https://busy.az/vacancy/114236/front-end-react-developer-middle;Iktex;https://busy.az/vacancy/114236/front-end-react-developer-middle;102 gün əvvəl;https://busy.az/vacancy/114236/front-end-react-developer-middle;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);123;HTML;
;;;;;;;;;;;;123;CSS;
;;;;;;;;;;;;123;Bootstrap;
;;;;;;;;;;;;123;JavaScript;
;;;;;;;;;;;;123;software development;
;;;;;;;;;;;;123;programming;
;;;;;;;;;;;;123;proqramlaşdırma;
;;;;;;;;;;;;123;proqram təminatı;
İT üzrə mütəxəssis;https://busy.az/vacancy/114122/it-uzre-mutexessis;Kristal Abşeron;https://busy.az/vacancy/114122/it-uzre-mutexessis;104 gün əvvəl;https://busy.az/vacancy/114122/it-uzre-mutexessis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);124;rus dili;
;;;;;;;;;;;;124;Russian language;
;;;;;;;;;;;;124;DNS;
;;;;;;;;;;;;124;TCP/IP;
;;;;;;;;;;;;124;LAN/WAN;
;;;;;;;;;;;;124;DHCP;
;;;;;;;;;;;;124;VPN;
;;;;;;;;;;;;124;software development;
;;;;;;;;;;;;124;programming;
;;;;;;;;;;;;124;proqramlaşdırma;
;;;;;;;;;;;;124;proqram təminatı;
Junior Backend Developer;https://busy.az/vacancy/114112/junior-backend-developer;Zirinc MMC;https://busy.az/vacancy/114112/junior-backend-developer;104 gün əvvəl;https://busy.az/vacancy/114112/junior-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);125;back-end development;
;;;;;;;;;;;;125;software development;
;;;;;;;;;;;;125;programming;
;;;;;;;;;;;;125;proqramlaşdırma;
;;;;;;;;;;;;125;proqram təminatı;
;;;;;;;;;;;;125;ASP.NET;
;;;;;;;;;;;;125;OOP;
;;;;;;;;;;;;125;C#;
Proqram təminatı üzrə mühəndis (Backend Developer);https://busy.az/vacancy/114102/proqram-teminati-uzre-muhendis-backend-developer;Kontakt Home;https://busy.az/vacancy/114102/proqram-teminati-uzre-muhendis-backend-developer;104 gün əvvəl;https://busy.az/vacancy/114102/proqram-teminati-uzre-muhendis-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;05.12.2023;Razılaşma yolu ilə;Tam ştat (full time);126;back-end development;
;;;;;;;;;;;;126;software development;
;;;;;;;;;;;;126;programming;
;;;;;;;;;;;;126;proqramlaşdırma;
;;;;;;;;;;;;126;proqram təminatı;
;;;;;;;;;;;;126;ASP.NET;
;;;;;;;;;;;;126;SQL;
;;;;;;;;;;;;126;OOP;
Proqramçı;https://busy.az/vacancy/113914/proqramci;PASHA Life;https://busy.az/vacancy/113914/proqramci;105 gün əvvəl;https://busy.az/vacancy/113914/proqramci;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);127;ASP.NET;
;;;;;;;;;;;;127;MSSQL;
;;;;;;;;;;;;127;T-SQL;
;;;;;;;;;;;;127;DevOps;
;;;;;;;;;;;;127;Kafka;
;;;;;;;;;;;;127;RESTful API;
;;;;;;;;;;;;127;C#;
Strong Middle Python Backend Developer;https://busy.az/vacancy/113902/strong-middle-python-backend-developer;SIP LLC;https://busy.az/vacancy/113902/strong-middle-python-backend-developer;105 gün əvvəl;https://busy.az/vacancy/113902/strong-middle-python-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;04.12.2023;Razılaşma yolu ilə;Tam ştat (full time);128;back-end development;
;;;;;;;;;;;;128;software development;
;;;;;;;;;;;;128;programming;
;;;;;;;;;;;;128;proqramlaşdırma;
;;;;;;;;;;;;128;proqram təminatı;
;;;;;;;;;;;;128;Python;
Full Stack Developer;https://busy.az/vacancy/113859/full-stack-developer;Air Group;https://busy.az/vacancy/113859/full-stack-developer;108 gün əvvəl;https://busy.az/vacancy/113859/full-stack-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;25 - 45;Ali;Tam ştat (full time);129;JavaScript;
;;;;;;;;;;;;129;TypeScript;
;;;;;;;;;;;;129;full stack development;
;;;;;;;;;;;;129;software development;
;;;;;;;;;;;;129;programming;
;;;;;;;;;;;;129;proqramlaşdırma;
;;;;;;;;;;;;129;proqram təminatı;
Android developer;https://busy.az/vacancy/113733/android-developer;TayqaTech LLC;https://busy.az/vacancy/113733/android-developer;109 gün əvvəl;https://busy.az/vacancy/113733/android-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;30.11.2023;Razılaşma yolu ilə;Tam ştat (full time);130;Android development;
;;;;;;;;;;;;130;software development;
;;;;;;;;;;;;130;programming;
;;;;;;;;;;;;130;mobile development;
;;;;;;;;;;;;130;proqram təminatı;
;;;;;;;;;;;;130;JAVA;
;;;;;;;;;;;;130;Firebase;
;;;;;;;;;;;;130;mobile application;
;;;;;;;;;;;;130;mobile application development;
Frontend Instructor;https://busy.az/vacancy/113655/frontend-instructor;Coders Azerbaijan;https://busy.az/vacancy/113655/frontend-instructor;110 gün əvvəl;https://busy.az/vacancy/113655/frontend-instructor;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);131;JavaScript;
;;;;;;;;;;;;131;jQuery;
;;;;;;;;;;;;131;proqramlaşdırma;
;;;;;;;;;;;;131;ingilis dili;
;;;;;;;;;;;;131;English language;
;;;;;;;;;;;;131;UI/UX;
;;;;;;;;;;;;131;front-end development;
;;;;;;;;;;;;131;software development;
;;;;;;;;;;;;131;proqram təminatı;
;;;;;;;;;;;;131;программирование;
PHP Instructor;https://busy.az/vacancy/113654/php-instructor;Coders Azerbaijan;https://busy.az/vacancy/113654/php-instructor;110 gün əvvəl;https://busy.az/vacancy/113654/php-instructor;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);132;PHP;
;;;;;;;;;;;;132;jQuery;
;;;;;;;;;;;;132;JavaScript;
;;;;;;;;;;;;132;Mysql;
;;;;;;;;;;;;132;HTML;
;;;;;;;;;;;;132;OOP;
;;;;;;;;;;;;132;CSS;
;;;;;;;;;;;;132;software development;
;;;;;;;;;;;;132;programming;
;;;;;;;;;;;;132;proqramlaşdırma;
;;;;;;;;;;;;132;proqram təminatı;
ASP.NET Core Developer;https://busy.az/vacancy/113649/aspnet-core-developer;eiGroup;https://busy.az/vacancy/113649/aspnet-core-developer;110 gün əvvəl;https://busy.az/vacancy/113649/aspnet-core-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;29.11.2023;Razılaşma yolu ilə;Tam ştat (full time);133;programming;
;;;;;;;;;;;;133;SQL;
;;;;;;;;;;;;133;ASP.NET;
;;;;;;;;;;;;133;proqramlaşdırma;
;;;;;;;;;;;;133;proqram təminatı;
Junior Flutter Developer;https://busy.az/vacancy/113535/junior-flutter-developer;Frazex;https://busy.az/vacancy/113535/junior-flutter-developer;112 gün əvvəl;https://busy.az/vacancy/113535/junior-flutter-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;27.11.2023;1000 - 1200;Tam ştat (full time);134;software development;
;;;;;;;;;;;;134;programming;
;;;;;;;;;;;;134;proqramlaşdırma;
;;;;;;;;;;;;134;proqram təminatı;
;;;;;;;;;;;;134;программирование;
Middle Flutter Developer;https://busy.az/vacancy/113534/middle-flutter-developer;Frazex;https://busy.az/vacancy/113534/middle-flutter-developer;112 gün əvvəl;https://busy.az/vacancy/113534/middle-flutter-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;27.11.2023;1200 - 1600;Tam ştat (full time);135;software development;
;;;;;;;;;;;;135;programming;
;;;;;;;;;;;;135;proqram təminatı;
;;;;;;;;;;;;135;программирование;
Intern Backend Developer;https://busy.az/vacancy/113391/intern-backend-developer;PASHA Insurance;https://busy.az/vacancy/113391/intern-backend-developer;115 gün əvvəl;https://busy.az/vacancy/113391/intern-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;24.11.2023;Razılaşma yolu ilə;Təcrübəçi (stajor, intern);136;C#;
;;;;;;;;;;;;136;OOP;
;;;;;;;;;;;;136;.NET development;
;;;;;;;;;;;;136;software development;
;;;;;;;;;;;;136;programming;
;;;;;;;;;;;;136;back-end development;
Backend developer (Projects);https://busy.az/vacancy/113378/backend-developer-projects;Azericard;https://busy.az/vacancy/113378/backend-developer-projects;115 gün əvvəl;https://busy.az/vacancy/113378/backend-developer-projects;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;24.11.2023;Razılaşma yolu ilə;Tam ştat (full time);137;JAVA;
;;;;;;;;;;;;137;OOP;
;;;;;;;;;;;;137;DevOps;
;;;;;;;;;;;;137;Spring Boot;
;;;;;;;;;;;;137;back-end development;
;;;;;;;;;;;;137;programming;
;;;;;;;;;;;;137;proqram təminatı;
;;;;;;;;;;;;137;программирование;
Proqramlaşdırma İdarəsinin Biznes-analitika şöbəsinin mütəxəssisi;https://busy.az/vacancy/113305/proqramlasdirma-idaresinin-biznes-analitika-sobesinin-mutexessisi;Xalq Bank;https://busy.az/vacancy/113305/proqramlasdirma-idaresinin-biznes-analitika-sobesinin-mutexessisi;bugün;https://busy.az/vacancy/113305/proqramlasdirma-idaresinin-biznes-analitika-sobesinin-mutexessisi;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;;Razılaşma yolu ilə;Tam ştat (full time);138;programming;
;;;;;;;;;;;;138;proqramlaşdırma;
;;;;;;;;;;;;138;proqram təminatı;
;;;;;;;;;;;;138;software development;
DevOps Engineer;https://busy.az/vacancy/113253/devops-engineer;Upsystems;https://busy.az/vacancy/113253/devops-engineer;116 gün əvvəl;https://busy.az/vacancy/113253/devops-engineer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);139;DevOps;
;;;;;;;;;;;;139;SQL;
;;;;;;;;;;;;139;JAVA;
;;;;;;;;;;;;139;JavaScript;
;;;;;;;;;;;;139;Python;
;;;;;;;;;;;;139;software development;
;;;;;;;;;;;;139;programming;
;;;;;;;;;;;;139;proqramlaşdırma;
;;;;;;;;;;;;139;proqram təminatı;
;;;;;;;;;;;;139;программирование;
Proqramlaşdırma İdarəsinin Hesabatlıq şöbəsinin mütəxəssisi;https://busy.az/vacancy/113225/proqramlasdirma-idaresinin-hesabatliq-sobesinin-mutexessisi;Xalq Bank;https://busy.az/vacancy/113225/proqramlasdirma-idaresinin-hesabatliq-sobesinin-mutexessisi;116 gün əvvəl;https://busy.az/vacancy/113225/proqramlasdirma-idaresinin-hesabatliq-sobesinin-mutexessisi;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;23.11.2023;Razılaşma yolu ilə;Tam ştat (full time);140;PL/SQL;
;;;;;;;;;;;;140;SQL;
;;;;;;;;;;;;140;proqramlaşdırma;
;;;;;;;;;;;;140;proqram təminatı;
;;;;;;;;;;;;140;programming;
;;;;;;;;;;;;140;software development;
Sayt Etibarlılığı üzrə Mühəndislik;https://busy.az/vacancy/113090/sayt-etibarliligi-uzre-muhendislik;PASHA Bank;https://busy.az/vacancy/113090/sayt-etibarliligi-uzre-muhendislik;117 gün əvvəl;https://busy.az/vacancy/113090/sayt-etibarliligi-uzre-muhendislik;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);141;Python;
;;;;;;;;;;;;141;DevOps;
;;;;;;;;;;;;141;Linux;
;;;;;;;;;;;;141;programming;
;;;;;;;;;;;;141;software development;
;;;;;;;;;;;;141;proqramlaşdırma;
;;;;;;;;;;;;141;proqram təminatı;
Java instructor;https://busy.az/vacancy/113034/java-instructor;Evo Coding Center;https://busy.az/vacancy/113034/java-instructor;118 gün əvvəl;https://busy.az/vacancy/113034/java-instructor;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);142;jQuery;
;;;;;;;;;;;;142;PL/SQL;
;;;;;;;;;;;;142;proqramlaşdırma;
;;;;;;;;;;;;142;Oracle;
;;;;;;;;;;;;142;HTML;
;;;;;;;;;;;;142;SQL;
;;;;;;;;;;;;142;Mysql;
;;;;;;;;;;;;142;JAVA;
;;;;;;;;;;;;142;Bootstrap;
;;;;;;;;;;;;142;software development;
;;;;;;;;;;;;142;proqram təminatı;
;;;;;;;;;;;;142;программирование;
Back-End üzrə Baş Mütəxəssis;https://busy.az/vacancy/113027/back-end-uzre-bas-mutexessis;PASHA Bank;https://busy.az/vacancy/113027/back-end-uzre-bas-mutexessis;118 gün əvvəl;https://busy.az/vacancy/113027/back-end-uzre-bas-mutexessis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);143;English language;
;;;;;;;;;;;;143;ingilis dili;
;;;;;;;;;;;;143;programming;
;;;;;;;;;;;;143;proqramlaşdırma;
;;;;;;;;;;;;143;proqram təminatı;
;;;;;;;;;;;;143;software development;
;;;;;;;;;;;;143;back-end development;
Front end developer;https://busy.az/vacancy/112987/front-end-developer;Baku Electronics;https://busy.az/vacancy/112987/front-end-developer;118 gün əvvəl;https://busy.az/vacancy/112987/front-end-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;21.11.2023;Razılaşma yolu ilə;Tam ştat (full time);144;JavaScript;
;;;;;;;;;;;;144;TypeScript;
;;;;;;;;;;;;144;Figma;
;;;;;;;;;;;;144;CSS;
;;;;;;;;;;;;144;front-end development;
;;;;;;;;;;;;144;software development;
;;;;;;;;;;;;144;programming;
;;;;;;;;;;;;144;proqramlaşdırma;
;;;;;;;;;;;;144;proqram təminatı;
İnformasiya Texnologiyaları şöbəsinə Proqramçı;https://busy.az/vacancy/112917/informasiya-texnologiyalari-sobesine-proqramci;AqrarKredit Səhmdar Kredit Təşkilatı;https://busy.az/vacancy/112917/informasiya-texnologiyalari-sobesine-proqramci;119 gün əvvəl;https://busy.az/vacancy/112917/informasiya-texnologiyalari-sobesine-proqramci;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);145;PL/SQL;
;;;;;;;;;;;;145;SQL;
;;;;;;;;;;;;145;software development;
;;;;;;;;;;;;145;programming;
;;;;;;;;;;;;145;proqramlaşdırma;
DWH Developer;https://busy.az/vacancy/112886/dwh-developer;Bank Respublika ASC;https://busy.az/vacancy/112886/dwh-developer;119 gün əvvəl;https://busy.az/vacancy/112886/dwh-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);146;PL/SQL;
;;;;;;;;;;;;146;Python;
;;;;;;;;;;;;146;Oracle SQL;
;;;;;;;;;;;;146;rus dili;
;;;;;;;;;;;;146;Russian language;
;;;;;;;;;;;;146;English language;
;;;;;;;;;;;;146;ingilis dili;
;;;;;;;;;;;;146;software development;
;;;;;;;;;;;;146;programming;
;;;;;;;;;;;;146;proqramlaşdırma;
;;;;;;;;;;;;146;proqram təminatı;
Proqram təminatı üzrə mühəndis (Full-Stack Developer);https://busy.az/vacancy/112853/proqram-teminati-uzre-muhendis-full-stack-developer;Kontakt Home;https://busy.az/vacancy/112853/proqram-teminati-uzre-muhendis-full-stack-developer;119 gün əvvəl;https://busy.az/vacancy/112853/proqram-teminati-uzre-muhendis-full-stack-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;20.11.2023;Razılaşma yolu ilə;Tam ştat (full time);147;JavaScript;
;;;;;;;;;;;;147;SQL;
;;;;;;;;;;;;147;ASP.NET;
;;;;;;;;;;;;147;HTML5;
;;;;;;;;;;;;147;CSS;
;;;;;;;;;;;;147;proqram təminatı;
;;;;;;;;;;;;147;software development;
;;;;;;;;;;;;147;programming;
;;;;;;;;;;;;147;proqramlaşdırma;
;;;;;;;;;;;;147;full stack development;
C# Proqramçı;https://busy.az/vacancy/112818/c-proqramci;Kristal Abşeron;https://busy.az/vacancy/112818/c-proqramci;122 gün əvvəl;https://busy.az/vacancy/112818/c-proqramci;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);148;JSON;
;;;;;;;;;;;;148;MSSQL;
;;;;;;;;;;;;148;C#;
;;;;;;;;;;;;148;software development;
;;;;;;;;;;;;148;programming;
;;;;;;;;;;;;148;proqramlaşdırma;
;;;;;;;;;;;;148;proqram təminatı;
;;;;;;;;;;;;148;программирование;
Strong Java Backend Developer;https://busy.az/vacancy/112757/strong-java-backend-developer;Iktex;https://busy.az/vacancy/112757/strong-java-backend-developer;122 gün əvvəl;https://busy.az/vacancy/112757/strong-java-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;17.11.2023;Razılaşma yolu ilə;Tam ştat (full time);149;Spring Data;
;;;;;;;;;;;;149;Spring Boot;
;;;;;;;;;;;;149;JAVA;
;;;;;;;;;;;;149;SQL;
;;;;;;;;;;;;149;Oracle;
;;;;;;;;;;;;149;software development;
;;;;;;;;;;;;149;programming;
;;;;;;;;;;;;149;proqramlaşdırma;
;;;;;;;;;;;;149;proqram təminatı;
PHP proqramçı;https://busy.az/vacancy/112640/php-proqramci;Trend News Agency;https://busy.az/vacancy/112640/php-proqramci;123 gün əvvəl;https://busy.az/vacancy/112640/php-proqramci;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;16.11.2023;1000 - 3000;Tam ştat (full time);150;PHP;
;;;;;;;;;;;;150;jQuery;
;;;;;;;;;;;;150;JavaScript;
;;;;;;;;;;;;150;HTML;
;;;;;;;;;;;;150;CSS;
;;;;;;;;;;;;150;software development;
;;;;;;;;;;;;150;proqramlaşdırma;
;;;;;;;;;;;;150;proqram təminatı;
;;;;;;;;;;;;150;programming;
;;;;;;;;;;;;150;программирование;
Flutter Developer;https://busy.az/vacancy/112529/flutter-developer;Jeykhun Imanov Studio;https://busy.az/vacancy/112529/flutter-developer;124 gün əvvəl;https://busy.az/vacancy/112529/flutter-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;15.11.2023;Razılaşma yolu ilə;Tam ştat (full time);151;Flutter;
;;;;;;;;;;;;151;software development;
;;;;;;;;;;;;151;programming;
;;;;;;;;;;;;151;proqramlaşdırma;
;;;;;;;;;;;;151;proqram təminatı;
;;;;;;;;;;;;151;программирование;
Backend Software Developer;https://busy.az/vacancy/112467/backend-software-developer;Azerbaijan Tourism Board;https://busy.az/vacancy/112467/backend-software-developer;125 gün əvvəl;https://busy.az/vacancy/112467/backend-software-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);152;PHP;
;;;;;;;;;;;;152;OOP;
;;;;;;;;;;;;152;HTML5;
;;;;;;;;;;;;152;SQL;
;;;;;;;;;;;;152;JavaScript;
;;;;;;;;;;;;152;software development;
;;;;;;;;;;;;152;programming;
;;;;;;;;;;;;152;proqramlaşdırma;
;;;;;;;;;;;;152;proqram təminatı;
;;;;;;;;;;;;152;back-end development;
İnformasiya Texnologiyalarına Dəstək Departamentində kiçik mütəxəssis/mütəxəssis (SQL Developer);https://busy.az/vacancy/112457/informasiya-texnologiyalarina-destek-departamentinde-kicik-mutexessismutexessis-sql-developer;Bank Respublika ASC;https://busy.az/vacancy/112457/informasiya-texnologiyalarina-destek-departamentinde-kicik-mutexessismutexessis-sql-developer;125 gün əvvəl;https://busy.az/vacancy/112457/informasiya-texnologiyalarina-destek-departamentinde-kicik-mutexessismutexessis-sql-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);153;PL/SQL;
;;;;;;;;;;;;153;Oracle;
;;;;;;;;;;;;153;SQL;
;;;;;;;;;;;;153;software development;
;;;;;;;;;;;;153;programming;
;;;;;;;;;;;;153;proqramlaşdırma;
;;;;;;;;;;;;153;proqram təminatı;
Node.js Developer;https://busy.az/vacancy/112453/nodejs-developer;Azerbaijan Tourism Board;https://busy.az/vacancy/112453/nodejs-developer;125 gün əvvəl;https://busy.az/vacancy/112453/nodejs-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);154;software development;
;;;;;;;;;;;;154;programming;
;;;;;;;;;;;;154;proqramlaşdırma;
;;;;;;;;;;;;154;proqram təminatı;
;;;;;;;;;;;;154;программирование;
Əsas Bank Sistemləri üzrə Kiçik Mütəxəssis;https://busy.az/vacancy/112411/esas-bank-sistemleri-uzre-kicik-mutexessis;PASHA Bank;https://busy.az/vacancy/112411/esas-bank-sistemleri-uzre-kicik-mutexessis;125 gün əvvəl;https://busy.az/vacancy/112411/esas-bank-sistemleri-uzre-kicik-mutexessis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);155;PL/SQL;
;;;;;;;;;;;;155;SQL;
;;;;;;;;;;;;155;proqramlaşdırma;
;;;;;;;;;;;;155;proqram təminatı;
;;;;;;;;;;;;155;software development;
;;;;;;;;;;;;155;programming;
Ödəniş sistemləri şöbəsinin mütəxəssisi;https://busy.az/vacancy/112378/odenis-sistemleri-sobesinin-mutexessisi;Xalq Bank;https://busy.az/vacancy/112378/odenis-sistemleri-sobesinin-mutexessisi;125 gün əvvəl;https://busy.az/vacancy/112378/odenis-sistemleri-sobesinin-mutexessisi;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);156;proqram təminatı;
;;;;;;;;;;;;156;informasiya texnologiyaları;
;;;;;;;;;;;;156;İT (informasiya texnologiyaları);
;;;;;;;;;;;;156;ödənişlərin analizi;
;;;;;;;;;;;;156;programming;
;;;;;;;;;;;;156;proqramlaşdırma;
;;;;;;;;;;;;156;software development;
Flutter Developer;https://busy.az/vacancy/112343/flutter-developer;SIP LLC;https://busy.az/vacancy/112343/flutter-developer;126 gün əvvəl;https://busy.az/vacancy/112343/flutter-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;13.11.2023;Razılaşma yolu ilə;Tam ştat (full time);157;mobile application;
;;;;;;;;;;;;157;mobile development;
;;;;;;;;;;;;157;mobile application development;
;;;;;;;;;;;;157;software development;
;;;;;;;;;;;;157;programming;
;;;;;;;;;;;;157;proqramlaşdırma;
;;;;;;;;;;;;157;proqram təminatı;
;;;;;;;;;;;;157;Android development;
Əsas Bank Sistemləri üzrə Kiçik Mütəxəssis;https://busy.az/vacancy/112336/esas-bank-sistemleri-uzre-kicik-mutexessis;PASHA Bank;https://busy.az/vacancy/112336/esas-bank-sistemleri-uzre-kicik-mutexessis;126 gün əvvəl;https://busy.az/vacancy/112336/esas-bank-sistemleri-uzre-kicik-mutexessis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);158;PL/SQL;
;;;;;;;;;;;;158;ingilis dili;
;;;;;;;;;;;;158;English language;
;;;;;;;;;;;;158;programming;
;;;;;;;;;;;;158;proqramlaşdırma;
;;;;;;;;;;;;158;proqram təminatı;
;;;;;;;;;;;;158;программирование;
Backend developer;https://busy.az/vacancy/112228/backend-developer;BitCode Academy;https://busy.az/vacancy/112228/backend-developer;130 gün əvvəl;https://busy.az/vacancy/112228/backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;09.11.2023;Razılaşma yolu ilə;Tam ştat (full time);159;software development;
;;;;;;;;;;;;159;programming;
;;;;;;;;;;;;159;proqram təminatı;
;;;;;;;;;;;;159;JAVA;
;;;;;;;;;;;;159;Python;
;;;;;;;;;;;;159;C#;
;;;;;;;;;;;;159;back-end development;
Proqramlaşdırma şöbəsinin mütəxəssisi;https://busy.az/vacancy/112169/proqramlasdirma-sobesinin-mutexessisi;Xalq Sığorta;https://busy.az/vacancy/112169/proqramlasdirma-sobesinin-mutexessisi;132 gün əvvəl;https://busy.az/vacancy/112169/proqramlasdirma-sobesinin-mutexessisi;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);160;C#;
